duration,pdays,previous,balance,campaign,job,poutcome,deposit
291,-1,0,-334,1,4,3,0
122,-1,0,1202,1,9,3,0
632,-1,0,148,6,4,3,0
407,-1,0,992,1,7,3,0
142,-1,0,220,2,0,0,0
49,-1,0,28,1,6,3,0
0,-1,0,351,4,4,3,0
260,-1,0,63,1,4,1,0
643,-1,0,1381,2,7,3,0
185,-1,0,1987,4,5,3,0
21,-1,0,-499,6,4,3,0
59,-1,0,3370,1,1,3,0
114,-1,0,3462,1,4,3,0
72,-1,0,10,3,2,3,0
104,-1,0,-354,1,1,0,0
355,-1,0,863,1,10,3,0
56,-1,0,344,3,4,3,0
124,-1,0,20,2,0,3,0
633,-1,0,340,6,4,3,0
136,-1,0,2,5,7,3,0
284,-1,0,1970,3,9,3,0
16,-1,0,1448,1,5,3,0
91,-1,0,0,2,4,3,0
180,-1,0,299,4,1,3,0
115,-1,0,0,2,0,3,0
71,-1,0,-559,2,4,3,0
348,-1,0,1925,3,5,3,0
528,-1,0,-342,2,1,3,0
305,-1,0,2,6,4,3,0
165,-1,0,3462,2,1,3,0
78,-1,0,0,2,9,3,0
138,-1,0,497,5,3,3,0
203,-1,0,504,1,0,3,0
218,-1,0,43,2,0,3,0
130,-1,0,219,4,7,3,0
611,-1,0,2577,2,1,3,0
244,-1,0,44,2,9,3,0
346,-1,0,685,2,0,3,0
304,-1,0,20,1,10,0,0
136,-1,0,91,6,6,3,0
531,-1,0,2897,4,4,0,0
168,-1,0,1887,2,1,3,0
109,-1,0,24,2,1,3,0
191,-1,0,26,2,1,0,0
128,-1,0,3462,3,1,3,0
30,-1,0,0,1,4,3,0
90,-1,0,0,5,7,3,0
427,-1,0,342,4,4,3,0
98,-1,0,9,3,4,3,0
264,-1,0,543,3,1,3,0
168,-1,0,47,2,6,3,0
298,-1,0,-227,2,4,3,0
643,-1,0,1430,5,7,3,0
643,-1,0,191,4,4,0,0
292,-1,0,-429,3,0,3,0
72,-1,0,3462,4,4,3,0
399,-1,0,0,2,4,1,0
110,-1,0,66,1,7,1,0
610,-1,0,0,2,8,3,0
152,-1,0,217,1,7,3,0
133,-1,0,-318,1,4,3,0
363,-1,0,280,2,4,3,0
340,-1,0,0,4,5,3,0
329,-1,0,149,3,1,3,0
185,-1,0,361,3,1,3,0
245,-1,0,1915,4,1,3,0
241,-1,0,174,1,0,0,0
528,-1,0,-478,2,1,3,0
297,-1,0,335,1,4,3,0
241,-1,0,-383,1,4,3,0
366,-1,0,195,2,3,3,0
319,-1,0,-349,5,7,3,0
81,-1,0,2673,2,7,3,0
159,-1,0,0,2,10,3,0
121,-1,0,2296,2,4,3,0
504,-1,0,-149,1,9,3,0
314,-1,0,103,1,9,3,0
158,-1,0,934,4,4,3,0
173,-1,0,321,2,4,1,0
79,-1,0,1143,1,1,3,0
272,-1,0,2409,4,7,0,0
238,-1,0,22,3,3,1,0
151,-1,0,851,1,1,0,0
148,-1,0,165,1,8,3,0
381,-1,0,871,1,6,3,0
196,-1,0,-255,3,9,0,0
65,-1,0,1128,2,4,3,0
154,-1,0,0,2,9,3,0
162,-1,0,3000,3,4,3,0
147,-1,0,321,3,1,3,0
70,-1,0,1455,6,9,3,0
307,-1,0,3343,1,4,3,0
299,-1,0,39,4,3,3,0
28,-1,0,596,3,9,3,0
94,-1,0,419,3,1,3,0
246,-1,0,258,6,4,3,0
183,-1,0,3462,2,1,0,0
176,-1,0,506,1,4,2,0
71,-1,0,201,3,1,3,0
37,-1,0,3462,2,4,0,0
182,-1,0,3462,3,2,3,0
10,-1,0,188,6,3,3,0
359,-1,0,914,3,4,3,0
145,-1,0,22,2,7,3,0
530,-1,0,3462,2,6,3,0
215,-1,0,81,2,0,1,0
200,-1,0,3462,3,1,3,0
643,-1,0,2059,2,4,3,0
77,-1,0,268,2,8,3,0
403,-1,0,6,4,0,3,0
217,-1,0,3462,4,1,3,0
23,-1,0,3462,2,5,3,0
114,-1,0,3462,3,9,3,0
121,-1,0,245,1,1,0,0
167,-1,0,318,1,9,0,0
643,-1,0,2774,3,5,3,0
155,-1,0,59,2,3,3,0
206,-1,0,66,1,0,3,0
341,-1,0,679,1,1,3,0
16,-1,0,1577,4,0,3,0
182,-1,0,739,2,1,3,0
239,-1,0,0,1,4,3,0
95,-1,0,189,5,0,3,0
36,-1,0,-302,2,7,3,0
77,-1,0,442,3,4,3,0
190,-1,0,60,3,1,3,0
138,-1,0,244,1,4,3,0
123,-1,0,512,2,1,3,0
370,-1,0,351,1,10,3,0
381,-1,0,25,1,9,3,0
106,-1,0,367,1,0,3,0
232,-1,0,3462,2,9,3,0
194,-1,0,190,1,1,3,0
401,-1,0,3462,1,1,3,0
88,-1,0,1246,3,9,3,0
298,-1,0,1309,1,9,0,0
112,-1,0,9,3,1,3,0
150,-1,0,717,2,9,3,0
136,-1,0,-12,5,3,3,0
158,-1,0,2770,1,4,3,0
91,-1,0,1198,3,4,0,0
322,-1,0,133,2,5,3,0
42,-1,0,1317,4,6,3,0
113,-1,0,0,2,5,3,0
60,-1,0,87,2,1,3,0
135,-1,0,920,2,1,3,0
190,-1,0,333,3,1,3,0
72,-1,0,0,3,4,2,0
170,-1,0,3462,4,1,3,0
451,-1,0,596,1,9,3,0
345,-1,0,76,1,1,3,0
219,-1,0,-1490,1,9,3,0
260,-1,0,1,3,6,3,0
134,-1,0,1896,6,5,3,0
271,-1,0,80,1,1,3,0
54,-1,0,709,1,4,3,0
103,-1,0,3462,1,9,3,0
18,-1,0,1288,1,1,3,0
23,-1,0,563,6,4,3,0
87,-1,0,220,2,4,3,0
60,-1,0,0,5,3,3,0
109,-1,0,22,1,9,3,0
216,-1,0,252,2,4,3,0
643,-1,0,292,4,7,3,0
363,-1,0,894,2,1,3,0
298,-1,0,2662,2,0,3,0
118,-1,0,764,1,0,3,0
226,-1,0,3462,2,3,3,0
59,-1,0,693,2,1,3,0
178,-1,0,3123,1,5,3,0
143,-1,0,424,1,5,0,0
188,-1,0,41,3,1,3,0
128,-1,0,370,6,0,3,0
60,-1,0,830,2,4,3,0
65,-1,0,87,6,1,3,0
157,-1,0,-202,4,1,3,0
78,-1,0,3462,1,1,3,0
123,-1,0,3462,1,1,3,0
441,-1,0,77,4,0,3,0
220,-1,0,99,2,9,0,0
205,-1,0,1234,2,9,3,0
160,-1,0,0,3,0,3,0
172,-1,0,739,2,1,0,0
129,-1,0,3206,3,1,3,0
405,-1,0,811,3,4,3,0
437,-1,0,1782,4,4,3,0
53,-1,0,146,5,1,3,0
6,-1,0,0,4,2,3,0
332,-1,0,362,2,1,3,0
54,-1,0,557,4,0,3,0
337,-1,0,75,2,9,3,0
123,-1,0,-2,5,1,3,0
55,-1,0,404,6,2,3,0
70,-1,0,123,6,5,3,0
180,-1,0,624,4,2,3,0
65,-1,0,7,6,0,3,0
88,-1,0,318,1,2,0,0
453,-1,0,260,2,0,0,0
466,-1,0,394,2,4,3,0
43,-1,0,2026,1,9,3,0
116,-1,0,3094,2,8,3,0
25,-1,0,147,6,0,3,0
13,-1,0,324,4,5,3,0
5,-1,0,-105,3,4,3,0
107,-1,0,1218,2,1,3,0
198,-1,0,3462,2,1,3,0
176,-1,0,226,2,9,3,0
275,-1,0,-634,1,4,3,0
214,-1,0,461,1,10,3,0
412,-1,0,126,1,6,3,0
108,-1,0,83,1,2,3,0
165,-1,0,402,1,9,0,0
285,-1,0,0,3,4,3,0
29,-1,0,3462,3,1,3,0
7,-1,0,1517,5,4,3,0
46,-1,0,389,4,7,3,0
119,-1,0,994,1,9,3,0
219,-1,0,395,2,1,3,0
203,-1,0,-160,4,5,3,0
217,-1,0,882,1,7,3,0
154,-1,0,3,2,1,3,0
11,-1,0,313,6,0,3,0
107,-1,0,450,3,0,3,0
105,-1,0,281,2,9,3,0
55,-1,0,577,1,1,0,0
124,-1,0,806,3,4,3,0
182,-1,0,3462,2,1,3,0
199,-1,0,0,3,4,3,0
168,-1,0,1811,2,9,1,0
75,-1,0,179,3,7,3,0
161,-1,0,3,1,4,3,0
103,-1,0,1800,3,4,3,0
259,-1,0,240,1,1,1,0
510,-1,0,2881,2,4,1,0
136,-1,0,3462,4,9,3,0
300,-1,0,142,1,1,3,0
403,-1,0,90,2,6,3,0
233,-1,0,779,3,5,3,0
40,-1,0,1496,1,4,0,0
83,-1,0,780,2,1,3,0
198,-1,0,3462,5,4,3,0
52,-1,0,137,1,9,0,0
133,-1,0,2392,5,9,3,0
74,-1,0,3462,1,9,3,0
23,-1,0,1238,3,3,3,0
111,-1,0,198,6,6,3,0
289,-1,0,43,1,7,3,0
77,-1,0,948,2,8,3,0
415,-1,0,687,3,7,1,0
136,-1,0,-166,1,1,3,0
51,-1,0,25,1,1,3,0
248,-1,0,211,2,5,3,0
179,-1,0,1704,4,1,3,0
241,-1,0,1844,3,9,3,0
101,-1,0,-363,2,9,3,0
10,-1,0,3037,5,2,1,0
111,-1,0,0,1,4,3,0
126,-1,0,-56,6,4,3,0
236,-1,0,225,1,1,3,0
64,-1,0,935,5,4,3,0
371,-1,0,614,2,4,3,0
165,-1,0,528,1,0,1,0
192,-1,0,68,6,1,3,0
16,-1,0,2194,6,5,3,0
232,-1,0,1576,2,4,3,0
72,-1,0,365,1,1,0,0
172,-1,0,310,4,7,3,0
162,-1,0,-459,2,7,3,0
240,-1,0,13,1,4,3,0
17,-1,0,0,6,1,1,0
185,-1,0,3462,2,6,3,0
202,-1,0,144,3,1,3,0
152,-1,0,-2,5,7,3,0
643,-1,0,0,1,3,0,0
84,-1,0,1473,3,9,3,0
117,-1,0,156,3,1,3,0
393,-1,0,491,1,1,3,0
352,-1,0,24,2,9,3,0
305,-1,0,137,6,1,3,0
269,-1,0,1717,2,4,3,0
16,-1,0,19,6,9,3,0
17,-1,0,411,2,9,3,0
290,-1,0,692,1,0,3,0
105,-1,0,197,1,4,3,0
317,-1,0,502,1,3,3,0
205,-1,0,2727,3,11,3,0
643,-1,0,696,3,9,3,0
11,-1,0,1834,2,0,3,0
144,-1,0,1309,2,9,3,0
57,-1,0,671,2,6,0,0
45,-1,0,0,2,5,3,0
200,-1,0,3462,3,1,3,0
285,-1,0,150,1,9,3,0
384,-1,0,377,4,0,3,0
19,-1,0,8,6,9,3,0
161,-1,0,3462,3,9,2,0
238,-1,0,1944,3,4,0,0
100,-1,0,0,6,4,3,0
192,-1,0,914,1,5,3,0
178,-1,0,-413,1,0,3,0
195,-1,0,1016,3,9,0,0
278,-1,0,2139,1,4,3,0
133,-1,0,3462,1,4,0,0
178,-1,0,1324,1,7,3,0
263,-1,0,3462,1,4,0,0
19,-1,0,1,6,10,3,0
462,-1,0,740,1,4,0,0
54,-1,0,137,6,1,3,0
117,-1,0,487,1,1,0,0
118,-1,0,231,2,4,3,0
99,-1,0,3155,3,9,3,0
94,-1,0,352,2,10,3,0
297,-1,0,3462,1,4,0,0
219,-1,0,1138,6,6,3,0
423,-1,0,3462,5,1,3,0
199,-1,0,1025,3,1,3,0
118,-1,0,-333,3,1,0,0
215,-1,0,3000,3,9,0,0
160,-1,0,-187,1,1,3,0
45,-1,0,2204,1,4,3,0
48,-1,0,684,6,4,3,0
376,-1,0,481,1,1,3,0
325,-1,0,2761,1,1,3,0
346,-1,0,961,1,1,3,0
117,-1,0,2517,2,6,3,0
295,-1,0,0,3,4,3,0
187,-1,0,49,3,3,0,0
337,-1,0,-417,1,0,0,0
104,-1,0,2142,2,10,3,0
12,-1,0,586,5,10,3,0
413,-1,0,477,2,4,0,0
262,-1,0,20,2,1,3,0
551,-1,0,0,1,3,3,0
159,-1,0,153,2,0,3,0
158,-1,0,1044,1,1,3,0
88,-1,0,132,1,9,3,0
122,-1,0,2679,1,0,0,0
165,-1,0,1503,3,5,1,0
78,-1,0,88,2,7,3,0
160,-1,0,1713,3,7,3,0
63,-1,0,-238,1,7,3,0
167,-1,0,5,1,1,3,0
643,-1,0,20,5,1,0,0
151,-1,0,2087,1,9,3,0
150,-1,0,325,1,1,3,0
270,-1,0,3462,5,5,3,0
15,-1,0,417,6,7,0,0
247,-1,0,0,2,9,3,0
279,-1,0,1532,5,9,3,0
198,-1,0,-78,1,1,3,0
106,-1,0,663,4,4,3,0
123,-1,0,144,3,4,3,0
152,-1,0,216,2,3,3,0
214,-1,0,176,1,0,0,0
30,-1,0,220,2,4,3,0
51,-1,0,81,1,9,3,0
449,-1,0,1,2,10,3,0
65,-1,0,236,1,1,0,0
178,-1,0,-40,2,7,3,0
326,-1,0,638,1,1,2,0
61,-1,0,1158,6,0,3,0
45,-1,0,1266,1,10,3,0
510,-1,0,457,3,4,3,0
198,-1,0,516,1,4,3,0
67,-1,0,1113,2,6,3,0
84,-1,0,1588,6,0,3,0
149,-1,0,-350,1,9,3,0
211,-1,0,1805,4,9,3,0
11,-1,0,427,1,1,3,0
103,-1,0,2226,6,4,3,0
595,-1,0,2249,2,4,3,0
154,-1,0,0,2,4,3,0
319,-1,0,59,1,4,0,0
164,-1,0,1270,1,9,1,0
74,-1,0,3462,2,1,0,0
205,-1,0,549,1,7,0,0
29,-1,0,3462,6,9,3,0
176,-1,0,125,1,7,3,0
623,-1,0,72,1,9,3,0
196,-1,0,629,1,9,3,0
29,-1,0,1147,1,1,3,0
438,-1,0,1394,5,4,3,0
61,-1,0,322,1,7,3,0
556,-1,0,440,1,9,3,0
158,-1,0,3462,1,4,3,0
244,-1,0,127,5,4,3,0
91,-1,0,718,3,1,3,0
286,-1,0,1098,1,4,3,0
173,-1,0,0,1,0,3,0
32,-1,0,186,6,0,3,0
57,-1,0,1228,3,1,3,0
90,-1,0,267,1,4,3,0
185,-1,0,0,2,10,3,0
190,-1,0,2291,1,5,0,0
136,-1,0,341,1,9,0,0
54,-1,0,0,1,9,3,0
57,-1,0,7,1,9,0,0
389,-1,0,-325,2,1,3,0
405,-1,0,3462,4,1,3,0
81,-1,0,0,2,4,3,0
179,-1,0,0,3,1,3,0
73,-1,0,1982,6,9,3,0
108,-1,0,1990,4,9,3,0
76,-1,0,0,2,0,3,0
207,-1,0,274,4,10,3,0
354,-1,0,43,6,1,3,0
134,-1,0,506,1,1,3,0
75,-1,0,129,2,9,3,0
281,-1,0,330,1,7,3,0
80,-1,0,0,1,7,3,0
504,-1,0,1074,1,1,3,0
275,-1,0,128,2,2,3,0
200,-1,0,44,5,9,0,0
283,-1,0,0,1,9,3,0
78,-1,0,157,2,4,3,0
350,-1,0,2377,3,9,3,0
210,-1,0,707,1,1,3,0
94,-1,0,0,2,6,3,0
622,-1,0,541,4,0,3,0
63,-1,0,4,2,4,3,0
401,-1,0,255,1,2,3,0
318,-1,0,1830,3,9,3,0
59,-1,0,3462,3,9,3,0
239,-1,0,3462,6,9,3,0
239,-1,0,1698,2,1,3,0
95,-1,0,1375,1,0,3,0
238,-1,0,383,2,0,3,0
139,-1,0,1167,3,9,2,0
609,-1,0,-204,2,1,3,0
64,-1,0,2118,2,1,3,0
604,-1,0,3462,1,10,3,0
277,-1,0,0,1,1,3,0
21,-1,0,201,5,4,3,0
121,-1,0,315,4,0,3,0
195,-1,0,3462,3,4,3,0
399,-1,0,18,4,6,1,0
386,-1,0,214,6,9,3,0
413,-1,0,-3,1,9,3,0
99,-1,0,13,3,4,3,0
460,-1,0,155,1,0,3,0
192,-1,0,194,3,10,3,0
182,-1,0,369,2,2,3,0
85,-1,0,0,2,1,3,0
16,-1,0,619,5,0,1,0
232,-1,0,467,1,1,0,0
77,-1,0,23,3,0,3,0
240,-1,0,290,2,1,3,0
178,-1,0,3462,5,4,3,0
10,-1,0,671,6,1,3,0
118,-1,0,0,2,3,3,0
362,-1,0,3462,4,6,3,0
117,-1,0,-164,4,10,3,0
465,-1,0,45,1,7,3,0
61,-1,0,651,1,7,3,0
20,-1,0,3462,2,4,3,0
142,-1,0,50,5,6,3,0
330,-1,0,0,4,7,3,0
21,-1,0,4,6,9,3,0
324,-1,0,21,6,5,3,0
201,-1,0,382,3,1,3,0
83,-1,0,77,4,9,3,0
347,-1,0,640,2,1,3,0
388,-1,0,0,2,2,0,0
643,-1,0,103,2,1,3,0
150,-1,0,0,1,4,3,0
292,-1,0,2547,1,4,3,0
115,-1,0,1545,4,4,3,0
250,-1,0,694,1,4,3,0
126,-1,0,1049,5,0,3,0
643,-1,0,2196,1,7,3,0
537,-1,0,327,3,9,3,0
70,-1,0,-548,2,0,3,0
129,-1,0,3462,3,7,3,0
215,-1,0,2126,2,10,3,0
43,-1,0,48,3,1,3,0
260,-1,0,583,6,1,3,0
451,-1,0,634,2,0,3,0
89,-1,0,0,1,7,3,0
58,-1,0,1693,1,9,2,0
643,-1,0,0,2,9,3,0
67,-1,0,3462,4,9,3,0
643,-1,0,759,5,5,3,0
235,-1,0,825,1,1,3,0
165,-1,0,2064,2,0,3,0
159,-1,0,1065,1,4,3,0
30,-1,0,536,5,7,3,0
549,-1,0,10,2,4,3,0
93,-1,0,-489,1,7,0,0
607,-1,0,541,1,0,0,0
228,-1,0,-44,1,3,3,0
289,-1,0,2455,1,7,3,0
198,-1,0,481,2,4,3,0
47,-1,0,1957,1,7,3,0
209,-1,0,22,3,7,3,0
96,-1,0,1831,2,1,0,0
204,-1,0,3462,4,9,3,0
72,-1,0,145,5,4,3,0
67,-1,0,1288,2,4,3,0
300,-1,0,558,1,9,3,0
643,-1,0,721,1,1,3,0
202,-1,0,59,1,4,3,0
464,-1,0,1780,1,9,3,0
61,-1,0,138,2,1,3,0
67,-1,0,1535,4,0,3,0
172,-1,0,3462,1,7,3,0
0,-1,0,162,2,2,3,0
51,-1,0,1219,3,1,1,0
77,-1,0,1875,1,5,3,0
137,-1,0,529,2,7,3,0
185,-1,0,55,1,9,3,0
643,-1,0,-199,2,9,0,0
225,-1,0,261,2,4,3,0
134,-1,0,2349,5,4,3,0
194,-1,0,3462,2,4,0,0
140,-1,0,3462,1,4,0,0
402,-1,0,943,2,4,1,0
252,-1,0,200,1,7,3,0
375,-1,0,-119,6,4,3,0
63,-1,0,123,6,4,3,0
223,-1,0,345,1,1,3,0
601,-1,0,263,2,5,3,0
200,-1,0,2321,6,0,1,0
211,-1,0,305,1,1,3,0
189,-1,0,1023,4,9,3,0
104,-1,0,1364,4,10,3,0
643,-1,0,362,6,9,3,0
165,-1,0,3462,1,4,2,0
63,-1,0,307,5,5,3,0
643,-1,0,43,1,9,3,0
308,-1,0,183,4,1,1,0
81,-1,0,612,1,9,0,0
144,-1,0,0,2,0,3,0
212,-1,0,-50,6,1,3,0
208,-1,0,94,5,9,3,0
143,-1,0,2,1,9,3,0
316,-1,0,3462,2,9,3,0
136,-1,0,3462,1,8,3,0
126,-1,0,3154,1,4,0,0
643,-1,0,708,2,5,3,0
148,-1,0,479,5,9,3,0
14,-1,0,3462,5,4,0,0
103,-1,0,800,3,9,3,0
166,-1,0,3462,2,3,3,0
315,-1,0,74,1,5,3,0
266,-1,0,5,2,1,3,0
333,-1,0,1918,1,4,0,0
11,-1,0,1090,5,4,3,0
460,-1,0,1075,1,9,3,0
139,-1,0,600,1,1,3,0
183,-1,0,75,1,4,3,0
273,-1,0,187,3,9,3,0
104,-1,0,134,4,9,3,0
96,-1,0,586,2,7,0,0
167,-1,0,183,2,7,3,0
60,-1,0,1239,2,7,0,0
99,-1,0,196,2,9,2,0
87,-1,0,2317,2,4,3,0
185,-1,0,777,3,1,3,0
263,-1,0,134,2,1,3,0
177,-1,0,826,1,8,3,0
503,-1,0,69,2,4,0,0
493,-1,0,170,2,4,3,0
135,-1,0,2561,2,1,3,0
350,-1,0,1464,1,9,3,0
112,-1,0,119,2,4,3,0
341,-1,0,3462,1,11,3,0
643,-1,0,265,3,1,3,0
65,-1,0,93,1,4,0,0
483,-1,0,33,2,1,3,0
162,-1,0,229,6,2,3,0
141,-1,0,3462,1,5,3,0
91,-1,0,98,1,0,3,0
643,-1,0,597,2,1,3,0
18,-1,0,3462,6,0,3,0
44,-1,0,1410,6,2,3,0
13,-1,0,137,6,4,3,0
116,-1,0,61,2,0,3,0
155,-1,0,223,1,1,3,0
409,-1,0,274,1,1,3,0
643,-1,0,-3,4,4,3,0
263,-1,0,1557,6,1,3,0
155,-1,0,168,1,4,3,0
91,-1,0,3462,4,4,3,0
106,-1,0,33,2,1,0,0
15,-1,0,1044,6,9,3,0
182,-1,0,205,6,4,3,0
200,-1,0,311,2,1,3,0
26,-1,0,897,2,1,3,0
140,-1,0,901,1,0,3,0
157,-1,0,3462,4,4,3,0
84,-1,0,3462,1,4,3,0
131,-1,0,31,3,9,3,0
91,-1,0,3,2,11,3,0
150,-1,0,3462,4,4,3,0
234,-1,0,0,4,4,3,0
643,-1,0,1615,2,1,3,0
113,-1,0,734,3,2,3,0
88,-1,0,242,2,4,3,0
273,-1,0,2145,2,0,3,0
178,-1,0,1,1,6,3,0
143,-1,0,77,1,9,3,0
116,-1,0,206,3,1,3,0
304,-1,0,3462,6,4,3,0
3,-1,0,0,1,1,3,0
194,-1,0,446,1,1,3,0
543,-1,0,0,2,7,3,0
65,-1,0,11,2,4,3,0
589,-1,0,160,2,1,3,0
67,-1,0,410,2,9,3,0
337,-1,0,1903,2,1,0,0
336,-1,0,35,6,5,3,0
361,-1,0,1250,1,6,1,0
643,-1,0,-568,2,9,3,0
440,-1,0,631,5,5,0,0
165,-1,0,3462,4,1,3,0
509,-1,0,642,2,0,3,0
283,-1,0,91,2,0,0,0
63,-1,0,3462,1,10,3,0
195,-1,0,341,1,1,3,0
255,-1,0,145,1,1,3,0
59,-1,0,766,6,4,3,0
96,-1,0,1326,1,7,3,0
4,-1,0,172,1,1,1,0
643,-1,0,0,2,9,3,0
483,-1,0,1442,3,9,3,0
236,-1,0,423,1,0,0,0
14,-1,0,357,2,1,1,0
70,-1,0,0,1,9,3,0
399,-1,0,0,6,4,3,0
471,-1,0,350,2,4,3,0
142,-1,0,57,1,11,3,0
23,-1,0,3462,6,4,3,0
35,-1,0,24,2,3,3,0
643,-1,0,3462,2,5,3,0
57,-1,0,1043,4,7,0,0
138,-1,0,2,3,3,3,0
82,-1,0,0,6,9,3,0
166,-1,0,455,1,1,3,0
300,-1,0,40,3,9,3,0
601,-1,0,361,1,1,3,0
643,-1,0,3462,6,6,0,0
288,-1,0,572,2,1,3,0
433,-1,0,192,1,1,3,0
74,-1,0,415,3,9,3,0
112,-1,0,3462,2,5,3,0
111,-1,0,-433,2,7,3,0
117,-1,0,177,1,4,3,0
160,-1,0,219,6,4,3,0
305,-1,0,193,6,10,3,0
149,-1,0,949,1,1,3,0
153,-1,0,3462,1,4,3,0
15,-1,0,31,6,0,3,0
197,-1,0,17,6,1,3,0
14,-1,0,251,6,9,3,0
269,-1,0,21,1,0,0,0
339,-1,0,708,5,1,3,0
185,-1,0,1103,2,4,0,0
63,-1,0,3284,1,9,3,0
111,-1,0,205,1,4,3,0
150,-1,0,1158,1,4,3,0
277,-1,0,600,1,7,3,0
211,-1,0,3462,2,4,0,0
101,-1,0,71,2,1,3,0
238,-1,0,255,2,4,3,0
113,-1,0,816,3,5,3,0
89,-1,0,924,3,1,3,0
643,-1,0,1650,5,4,3,0
134,-1,0,271,4,7,3,0
260,-1,0,3293,1,6,0,0
262,-1,0,193,1,10,3,0
147,-1,0,992,2,5,0,0
133,-1,0,270,1,5,3,0
189,-1,0,-212,3,1,1,0
126,-1,0,-62,1,7,3,0
171,-1,0,739,1,1,3,0
118,-1,0,0,6,7,3,0
11,-1,0,1015,6,7,3,0
323,-1,0,0,1,1,3,0
150,-1,0,86,4,4,3,0
317,-1,0,547,2,4,0,0
431,-1,0,508,1,9,0,0
643,-1,0,581,3,7,3,0
67,-1,0,2665,1,5,3,0
82,-1,0,2155,2,4,3,0
148,-1,0,350,6,1,0,0
198,-1,0,2000,2,9,3,0
218,-1,0,86,1,0,3,0
270,-1,0,1,6,1,3,0
91,-1,0,3462,2,0,1,0
255,-1,0,-166,5,1,3,0
188,-1,0,750,1,11,3,0
631,-1,0,708,3,9,3,0
66,-1,0,1504,2,0,3,0
150,-1,0,1325,2,7,3,0
333,-1,0,526,2,7,1,0
75,-1,0,948,2,8,3,0
309,-1,0,54,3,4,3,0
41,-1,0,-1036,2,4,3,0
470,-1,0,1569,1,9,1,0
238,-1,0,9,1,11,3,0
236,-1,0,54,1,9,0,0
546,-1,0,0,2,0,3,0
237,-1,0,2764,1,4,0,0
37,-1,0,-57,6,4,3,0
146,-1,0,27,3,4,3,0
118,-1,0,3462,2,1,3,0
197,-1,0,1273,3,2,3,0
276,-1,0,1527,1,7,1,0
194,-1,0,-768,3,1,3,0
643,-1,0,51,1,1,3,0
491,-1,0,490,1,4,3,0
241,-1,0,3462,2,4,3,0
442,-1,0,1452,2,5,0,0
297,-1,0,0,3,6,3,0
333,-1,0,-1655,2,4,3,0
63,-1,0,888,6,2,3,0
97,-1,0,273,3,4,3,0
110,-1,0,0,3,9,1,0
181,-1,0,422,2,9,0,0
181,-1,0,315,2,0,3,0
198,-1,0,264,2,6,3,0
80,-1,0,789,1,4,3,0
282,-1,0,397,1,1,3,0
221,-1,0,71,6,4,3,0
112,-1,0,222,4,4,3,0
132,-1,0,166,1,3,3,0
200,-1,0,2152,1,7,3,0
93,-1,0,3462,2,7,3,0
92,-1,0,1316,5,5,3,0
73,-1,0,-218,2,9,3,0
111,-1,0,47,6,9,3,0
274,-1,0,265,6,9,3,0
282,-1,0,108,6,7,3,0
128,-1,0,269,1,4,3,0
137,-1,0,-56,1,1,1,0
297,-1,0,2450,5,11,3,0
198,-1,0,-711,1,1,3,0
643,-1,0,2159,1,1,3,0
305,-1,0,781,1,0,3,0
268,-1,0,876,1,9,0,0
603,-1,0,1664,2,1,0,0
75,-1,0,-584,2,9,3,0
95,-1,0,1846,1,5,3,0
160,-1,0,2121,1,1,3,0
615,-1,0,563,1,1,3,0
333,-1,0,409,1,4,3,0
93,-1,0,-24,4,4,3,0
421,-1,0,3462,2,1,2,0
283,-1,0,149,1,9,3,0
36,-1,0,3462,6,2,0,0
418,-1,0,3166,3,1,3,0
14,-1,0,70,1,2,0,0
244,-1,0,543,2,0,3,0
170,-1,0,241,1,1,0,0
78,-1,0,-411,5,9,0,0
135,-1,0,4,1,5,3,0
96,-1,0,597,3,4,3,0
251,-1,0,171,1,0,0,0
426,-1,0,60,3,4,3,0
106,-1,0,2071,2,4,3,0
643,-1,0,1207,2,1,2,0
643,-1,0,98,2,2,3,0
245,-1,0,3462,6,4,0,0
643,-1,0,0,3,9,3,0
95,-1,0,67,4,3,3,0
178,-1,0,0,2,9,3,0
289,-1,0,1345,3,4,3,0
346,-1,0,3462,2,0,3,0
643,-1,0,435,3,4,3,0
54,-1,0,117,1,1,0,0
600,-1,0,111,3,2,0,0
125,-1,0,3291,4,3,3,0
242,-1,0,3462,6,4,3,0
488,-1,0,3462,1,1,3,0
69,-1,0,93,4,4,3,0
211,-1,0,-207,1,4,3,0
357,-1,0,0,1,5,3,0
91,-1,0,0,2,9,3,0
339,-1,0,332,2,1,0,0
134,-1,0,630,1,7,0,0
114,-1,0,3462,1,4,3,0
240,-1,0,3017,3,2,3,0
84,-1,0,3462,6,1,3,0
102,-1,0,97,6,6,3,0
324,-1,0,208,1,7,3,0
599,-1,0,694,1,1,2,0
11,-1,0,417,5,7,3,0
360,-1,0,78,1,0,1,0
129,-1,0,844,1,9,3,0
241,-1,0,662,4,3,3,0
142,-1,0,437,1,1,3,0
123,-1,0,163,2,1,3,0
61,-1,0,1504,2,4,3,0
288,-1,0,3462,1,7,3,0
169,-1,0,88,2,0,3,0
61,-1,0,611,3,7,3,0
420,-1,0,517,2,7,3,0
643,-1,0,3462,3,1,3,0
200,-1,0,1,1,9,3,0
249,-1,0,-473,2,1,3,0
82,-1,0,121,1,4,3,0
89,-1,0,-1,6,5,3,0
123,-1,0,2204,4,4,3,0
